CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15066,52,1,893.59,0,Regular Customers
15067,77,3,1744.76,0,Regular Customers
15068,45,2,553.36,0,Regular Customers
15069,178,1,1109.53,2,Low-Value Customers
15070,372,1,106.2,2,Low-Value Customers
15071,93,2,982.07,0,Regular Customers
15073,9,3,1043.41,0,Regular Customers
15074,104,1,735.67,0,Regular Customers
15075,77,1,773.03,0,Regular Customers
15076,172,1,880.85,2,Low-Value Customers
15078,6,32,9743.11,0,Regular Customers
15079,212,4,895.61,2,Low-Value Customers
15081,21,5,504.8,0,Regular Customers
15083,256,1,88.2,2,Low-Value Customers
15087,281,1,306.94,2,Low-Value Customers
15088,20,2,1160.07,0,Regular Customers
15089,9,6,2420.84,0,Regular Customers
15090,307,1,381.32,2,Low-Value Customers
15091,67,1,480.71,0,Regular Customers
15092,214,2,457.81,2,Low-Value Customers
15093,17,6,4597.02,0,Regular Customers
15095,103,4,1370.6,0,Regular Customers
15096,42,1,219.39,0,Regular Customers
15097,3,1,248.08,0,Regular Customers
15098,181,3,39916.5,2,Low-Value Customers
15099,83,1,410.48,0,Regular Customers
15100,333,3,876.0,2,Low-Value Customers
15101,8,2,317.53,0,Regular Customers
15103,30,2,703.36,0,Regular Customers
15104,196,2,993.54,2,Low-Value Customers
15105,17,7,2298.93,0,Regular Customers
15106,17,5,1422.52,0,Regular Customers
15107,310,6,319.5,2,Low-Value Customers
15108,141,4,1300.25,0,Regular Customers
15109,245,1,484.95,2,Low-Value Customers
15110,23,4,996.1,0,Regular Customers
15111,28,3,1567.48,0,Regular Customers
15113,9,3,3509.43,0,Regular Customers
15114,29,10,2760.56,0,Regular Customers
15115,17,1,340.11,0,Regular Customers
15116,17,4,1352.75,0,Regular Customers
15117,14,5,1551.78,0,Regular Customers
15119,245,1,266.4,2,Low-Value Customers
15120,133,1,358.82,0,Regular Customers
15121,49,2,457.72,0,Regular Customers
15122,113,3,1633.78,0,Regular Customers
15123,6,2,2199.31,0,Regular Customers
15124,22,2,184.19,0,Regular Customers
15125,24,15,11528.48,0,Regular Customers
15127,65,1,406.53,0,Regular Customers
15128,59,4,1471.0,0,Regular Customers
15129,49,11,3447.4,0,Regular Customers
15130,169,1,330.11,2,Low-Value Customers
15132,17,5,977.93,0,Regular Customers
15133,127,3,982.42,0,Regular Customers
15134,14,8,1387.99,0,Regular Customers
15135,238,1,139.05,2,Low-Value Customers
15136,2,4,1286.7,0,Regular Customers
15139,239,2,178.96,2,Low-Value Customers
15140,51,7,2354.25,0,Regular Customers
15142,45,1,498.74,0,Regular Customers
15143,225,1,259.45,2,Low-Value Customers
15144,7,17,6580.44,0,Regular Customers
15145,3,4,1194.73,0,Regular Customers
15146,164,2,1327.16,2,Low-Value Customers
15147,239,1,623.5,2,Low-Value Customers
15148,10,1,301.29,0,Regular Customers
15149,133,1,520.8000000000001,0,Regular Customers
15150,16,10,5291.33,0,Regular Customers
15152,9,13,4745.69,0,Regular Customers
15153,30,1,329.25,0,Regular Customers
15154,74,1,254.28,0,Regular Customers
15156,0,3,961.49,0,Regular Customers
15157,3,3,1936.07,0,Regular Customers
15158,44,1,401.4,0,Regular Customers
15159,1,30,18641.01,0,Regular Customers
15160,356,1,158.16,2,Low-Value Customers
15163,17,2,304.47,0,Regular Customers
15164,68,3,824.58,0,Regular Customers
15165,372,1,487.75,2,Low-Value Customers
15167,320,1,158.8,2,Low-Value Customers
15168,25,1,106.56,0,Regular Customers
15171,330,1,1289.5,2,Low-Value Customers
15172,8,5,1624.05,0,Regular Customers
15174,322,1,135.75,2,Low-Value Customers
15175,71,1,224.14,0,Regular Customers
15178,259,1,40.5,2,Low-Value Customers
15179,17,5,2206.95,0,Regular Customers
15180,366,1,87.5,2,Low-Value Customers
15181,65,3,689.4799999999999,0,Regular Customers
15182,153,2,622.85,2,Low-Value Customers
15184,28,2,402.2,0,Regular Customers
15185,69,1,310.62,0,Regular Customers
15186,13,2,411.41,0,Regular Customers
15187,1,16,4777.18,0,Regular Customers
15189,0,41,16225.39,0,Regular Customers
15192,119,3,1044.32,0,Regular Customers
15193,60,1,499.32,0,Regular Customers
15194,2,15,7616.53,0,Regular Customers
15197,10,3,1079.61,0,Regular Customers
15198,91,2,193.64,0,Regular Customers
15199,58,4,1268.7,0,Regular Customers
15201,86,5,1236.54,0,Regular Customers
15203,25,6,1827.8,0,Regular Customers
15204,356,1,316.58,2,Low-Value Customers
15205,84,2,653.24,0,Regular Customers
15206,9,4,420.3,0,Regular Customers
15208,0,5,870.12,0,Regular Customers
15210,224,1,331.18,2,Low-Value Customers
15211,59,2,894.4100000000001,0,Regular Customers
15212,240,1,101.8,2,Low-Value Customers
15213,318,2,328.35,2,Low-Value Customers
15214,1,8,1661.44,0,Regular Customers
15215,46,3,734.94,0,Regular Customers
15216,87,1,96.6,0,Regular Customers
15218,10,11,5756.89,0,Regular Customers
15219,175,1,305.75,2,Low-Value Customers
15220,51,6,1778.96,0,Regular Customers
15221,365,1,403.25,2,Low-Value Customers
15222,318,1,585.0,2,Low-Value Customers
15223,225,2,755.75,2,Low-Value Customers
15224,357,2,322.08,2,Low-Value Customers
15225,233,1,409.4,2,Low-Value Customers
15226,310,1,154.41,2,Low-Value Customers
15227,36,5,1219.4,0,Regular Customers
15228,65,4,3386.71,0,Regular Customers
15230,238,2,429.6,2,Low-Value Customers
15232,112,2,612.06,0,Regular Customers
15234,276,1,197.0,2,Low-Value Customers
15235,217,12,2247.51,2,Low-Value Customers
15236,298,1,321.05,2,Low-Value Customers
15237,1,4,1412.32,0,Regular Customers
15238,28,3,1071.99,0,Regular Customers
15239,9,2,780.59,0,Regular Customers
15240,44,5,1706.57,0,Regular Customers
15241,66,8,1756.44,0,Regular Customers
15243,73,1,316.68,0,Regular Customers
15244,64,2,631.57,0,Regular Customers
15245,133,3,2515.84,0,Regular Customers
15246,237,2,514.15,2,Low-Value Customers
15247,121,1,356.0,0,Regular Customers
15249,31,13,6688.46,0,Regular Customers
15251,8,11,10484.99,0,Regular Customers
15252,35,2,740.78,0,Regular Customers
15253,15,5,918.2,0,Regular Customers
15254,126,1,300.36,0,Regular Customers
15255,66,1,890.85,0,Regular Customers
15256,148,1,98.45,2,Low-Value Customers
15257,282,1,317.15,2,Low-Value Customers
15258,168,2,623.16,2,Low-Value Customers
15260,99,7,1810.77,0,Regular Customers
15261,134,1,254.82,0,Regular Customers
15262,323,1,178.95000000000002,2,Low-Value Customers
15263,106,1,156.51,0,Regular Customers
15264,63,1,393.74,0,Regular Customers
15265,150,2,1506.12,2,Low-Value Customers
15266,337,1,119.3,2,Low-Value Customers
15267,21,5,1717.36,0,Regular Customers
15269,23,1,408.8,0,Regular Customers
15270,15,7,2379.49,0,Regular Customers
15271,6,15,2493.34,0,Regular Customers
15272,56,2,721.94,0,Regular Customers
15274,3,2,716.57,0,Regular Customers
15275,37,1,615.14,0,Regular Customers
15276,65,1,128.63,0,Regular Customers
15277,46,1,255.9,0,Regular Customers
15279,354,1,290.51,2,Low-Value Customers
15280,171,1,113.12,2,Low-Value Customers
15281,58,9,2332.15,0,Regular Customers
15286,49,1,240.55,0,Regular Customers
15287,21,2,486.69,0,Regular Customers
15288,42,5,2306.52,0,Regular Customers
15289,28,3,939.78,0,Regular Customers
15290,4,18,7943.22,0,Regular Customers
15291,25,15,4668.3,0,Regular Customers
15292,200,1,178.39,2,Low-Value Customers
15296,50,6,3672.86,0,Regular Customers
15297,9,3,641.94,0,Regular Customers
15298,1,12,4799.9,0,Regular Customers
15299,66,6,3503.81,0,Regular Customers
15300,63,1,496.44,0,Regular Customers
15301,50,12,5049.95,0,Regular Customers
15303,289,1,574.02,2,Low-Value Customers
15304,60,8,694.4000000000001,0,Regular Customers
15306,63,3,1174.35,0,Regular Customers
15307,95,1,205.3,0,Regular Customers
15308,273,1,310.47,2,Low-Value Customers
15311,0,91,60632.75,1,High-Value Customers
15312,74,4,924.85,0,Regular Customers
15313,109,1,52.0,0,Regular Customers
15314,198,1,327.97,2,Low-Value Customers
15315,63,2,570.5,0,Regular Customers
15316,326,1,165.0,2,Low-Value Customers
15318,3,1,312.62,0,Regular Customers
15319,283,1,204.5,2,Low-Value Customers
15320,43,1,267.13,0,Regular Customers
15321,70,3,2748.31,0,Regular Customers
15322,85,1,679.68,0,Regular Customers
15325,103,1,161.74,0,Regular Customers
15326,333,1,311.71,2,Low-Value Customers
15327,52,1,208.75,0,Regular Customers
15329,38,3,1049.7,0,Regular Customers
15330,31,2,714.96,0,Regular Customers
15332,365,4,1661.06,2,Low-Value Customers
15333,207,1,1028.56,2,Low-Value Customers
15334,156,3,350.82,2,Low-Value Customers
15335,53,1,170.22,0,Regular Customers
15339,65,2,574.07,0,Regular Customers
15341,80,1,2020.52,0,Regular Customers
15342,129,1,406.09,0,Regular Customers
15343,86,1,364.5,0,Regular Customers
15344,0,3,563.94,0,Regular Customers
15345,45,1,393.54,0,Regular Customers
15346,332,1,252.42,2,Low-Value Customers
15347,365,1,201.6,2,Low-Value Customers
15348,71,1,158.04,0,Regular Customers
15349,157,2,463.91,2,Low-Value Customers
15350,372,1,115.65,2,Low-Value Customers
15351,11,7,1934.66,0,Regular Customers
15353,254,2,770.12,2,Low-Value Customers
15355,28,2,277.05,0,Regular Customers
15356,30,10,2718.03,0,Regular Customers
15358,4,22,8347.2,0,Regular Customers
15360,39,1,427.93,0,Regular Customers
15361,361,1,418.92,2,Low-Value Customers
15363,372,1,326.0,2,Low-Value Customers
15364,95,2,913.19,0,Regular Customers
15365,25,7,2314.32,0,Regular Customers
15366,74,2,602.51,0,Regular Customers
15367,56,4,1877.59,0,Regular Customers
15368,20,1,446.94000000000005,0,Regular Customers
15370,40,7,2386.05,0,Regular Customers
15372,136,1,2007.4,0,Regular Customers
15373,7,12,2415.91,0,Regular Customers
15374,128,1,168.0,0,Regular Customers
15376,39,3,1221.56,0,Regular Customers
15379,168,7,3703.29,2,Low-Value Customers
15380,8,5,1690.2600000000002,0,Regular Customers
15381,213,2,596.85,2,Low-Value Customers
15382,14,6,5955.71,0,Regular Customers
15384,169,2,642.41,2,Low-Value Customers
15385,39,1,316.88,0,Regular Customers
15386,185,1,394.14,2,Low-Value Customers
15388,269,1,140.54,2,Low-Value Customers
15389,171,1,500.0,2,Low-Value Customers
15392,4,4,1535.53,0,Regular Customers
15393,15,2,231.86,0,Regular Customers
15394,9,4,2183.54,0,Regular Customers
15395,325,1,107.45,2,Low-Value Customers
15396,112,1,288.18,0,Regular Customers
15397,289,1,94.0,2,Low-Value Customers
15398,15,2,1345.53,0,Regular Customers
15399,0,3,815.77,0,Regular Customers
15400,91,5,716.2,0,Regular Customers
15402,148,2,626.77,2,Low-Value Customers
15405,188,1,349.1,2,Low-Value Customers
15406,30,2,510.71,0,Regular Customers
15407,33,4,1046.74,0,Regular Customers
15408,263,1,267.18,2,Low-Value Customers
15410,83,8,3450.84,0,Regular Customers
15411,25,4,1348.93,0,Regular Customers
15412,170,1,190.53,2,Low-Value Customers
15414,9,3,774.9000000000001,0,Regular Customers
15415,312,1,559.61,2,Low-Value Customers
15416,64,4,3984.32,0,Regular Customers
15417,84,1,508.8,0,Regular Customers
15419,24,1,135.86,0,Regular Customers
15421,58,4,950.36,0,Regular Customers
15422,322,2,97.7,2,Low-Value Customers
15423,37,1,43.5,0,Regular Customers
15424,253,2,383.34,2,Low-Value Customers
15426,18,5,1404.07,0,Regular Customers
15427,32,3,1430.54,0,Regular Customers
15428,14,1,93.78,0,Regular Customers
15429,26,2,397.35,0,Regular Customers
15432,22,1,171.19,0,Regular Customers
15433,213,2,533.3,2,Low-Value Customers
15434,7,5,1041.48,0,Regular Customers
15435,21,1,149.29,0,Regular Customers
15436,11,3,1067.75,0,Regular Customers
15437,261,1,200.16,2,Low-Value Customers
15438,130,1,156.57999999999998,0,Regular Customers
15440,54,3,383.68,0,Regular Customers
15442,248,1,594.0,2,Low-Value Customers
15443,1,7,3213.59,0,Regular Customers
15444,8,2,1411.21,0,Regular Customers
15445,263,1,113.5,2,Low-Value Customers
15447,330,1,155.17,2,Low-Value Customers
15448,312,1,494.64,2,Low-Value Customers
15449,25,3,974.52,0,Regular Customers
15450,29,1,429.84,0,Regular Customers
15452,29,3,528.48,0,Regular Customers
15453,1,7,1371.77,0,Regular Customers
15454,361,1,179.1,2,Low-Value Customers
15456,282,3,434.59,2,Low-Value Customers
15457,261,1,237.07,2,Low-Value Customers
15458,24,1,161.64,0,Regular Customers
15460,353,1,214.26,2,Low-Value Customers
15462,93,3,234.6,0,Regular Customers
15463,28,1,126.14,0,Regular Customers
15464,337,1,1044.65,2,Low-Value Customers
15465,19,18,7354.62,0,Regular Customers
15466,84,1,334.53,0,Regular Customers
15467,8,3,524.88,0,Regular Customers
15468,50,2,467.51,0,Regular Customers
15469,49,2,538.55,0,Regular Customers
15471,1,1,454.48,0,Regular Customers
15472,112,1,371.56,0,Regular Customers
15473,13,7,1771.2,0,Regular Customers
15475,76,1,454.11,0,Regular Customers
15478,39,2,1399.92,0,Regular Customers
15480,115,1,905.5,0,Regular Customers
15482,15,12,10879.76,0,Regular Customers
15483,160,4,225.26,2,Low-Value Customers
15484,0,4,3590.41,0,Regular Customers
15485,29,3,2564.5,0,Regular Customers
15488,92,1,91.32,0,Regular Customers
15489,22,3,1134.28,0,Regular Customers
15491,94,6,3100.09,0,Regular Customers
15492,27,2,659.4599999999999,0,Regular Customers
15493,32,5,1953.41,0,Regular Customers
15494,20,2,1280.58,0,Regular Customers
15497,17,2,1262.2,0,Regular Customers
15498,2,27,13316.4,0,Regular Customers
15500,7,4,1131.56,0,Regular Customers
15502,15,12,10384.93,0,Regular Customers
15503,362,1,141.04,2,Low-Value Customers
15504,80,1,52.83,0,Regular Customers
15505,52,5,3610.96,0,Regular Customers
15506,22,3,972.08,0,Regular Customers
15507,171,1,475.86,2,Low-Value Customers
15508,188,6,1000.27,2,Low-Value Customers
15510,330,1,250.0,2,Low-Value Customers
15511,11,5,900.53,0,Regular Customers
15512,155,2,121.0,2,Low-Value Customers
15513,32,19,14758.22,0,Regular Customers
15514,11,11,4023.72,0,Regular Customers
15516,44,3,62.43,0,Regular Customers
15517,232,1,267.03,2,Low-Value Customers
15518,63,8,1921.55,0,Regular Customers
15520,1,1,343.5,0,Regular Customers
15521,39,8,3000.2,0,Regular Customers
15522,32,2,397.99,0,Regular Customers
15523,83,1,412.0100000000001,0,Regular Customers
15524,24,1,440.0,0,Regular Customers
15525,1,3,734.37,0,Regular Customers
15526,32,2,148.44,0,Regular Customers
15527,18,8,2428.53,0,Regular Customers
15528,253,1,229.33,2,Low-Value Customers
15529,22,11,3962.6,0,Regular Customers
15530,21,4,1497.31,0,Regular Customers
15531,7,2,1972.39,0,Regular Customers
15532,24,4,1564.73,0,Regular Customers
15533,18,3,807.57,0,Regular Customers
15535,172,4,502.9,2,Low-Value Customers
15537,162,1,110.92,2,Low-Value Customers
15539,6,1,538.46,0,Regular Customers
15540,10,1,213.3,0,Regular Customers
15541,113,1,85.13000000000001,0,Regular Customers
15543,287,1,127.86,2,Low-Value Customers
15544,8,9,3546.71,0,Regular Customers
15545,53,2,288.97,0,Regular Customers
15547,6,14,4910.6,0,Regular Customers
15549,76,3,1681.46,0,Regular Customers
15550,3,4,575.63,0,Regular Customers
15551,36,1,436.06,0,Regular Customers
15552,216,1,90.12,2,Low-Value Customers
15553,59,1,428.93,0,Regular Customers
15554,277,1,217.2,2,Low-Value Customers
15555,11,16,4794.86,0,Regular Customers
15556,23,1,279.77,0,Regular Customers
15557,28,1,468.91,0,Regular Customers
15561,11,4,800.59,0,Regular Customers
15562,351,1,134.55,2,Low-Value Customers
15563,21,4,1400.44,0,Regular Customers
15565,49,2,173.16,0,Regular Customers
15567,18,1,186.01,0,Regular Customers
15568,2,3,758.29,0,Regular Customers
15569,103,5,1375.71,0,Regular Customers
15570,6,12,4148.82,0,Regular Customers
15571,11,4,650.4300000000001,0,Regular Customers
15572,4,7,2533.42,0,Regular Customers
15573,31,2,591.1899999999999,0,Regular Customers
15574,177,4,675.64,2,Low-Value Customers
15576,37,1,921.37,0,Regular Customers
15577,150,3,258.88,2,Low-Value Customers
15578,161,1,127.1,2,Low-Value Customers
15579,68,2,327.6,0,Regular Customers
15581,120,13,3675.77,0,Regular Customers
15582,24,3,682.9100000000001,0,Regular Customers
15584,23,4,720.86,0,Regular Customers
15585,176,1,455.3,2,Low-Value Customers
15587,49,4,913.68,0,Regular Customers
15589,255,3,478.53,2,Low-Value Customers
15592,46,1,388.58,0,Regular Customers
15593,70,1,199.8,0,Regular Customers
15594,15,5,1771.78,0,Regular Customers
15596,100,5,1406.59,0,Regular Customers
15597,34,1,324.57,0,Regular Customers
15598,52,1,240.68,0,Regular Customers
15599,26,2,761.74,0,Regular Customers
15601,10,14,6776.56,0,Regular Customers
15602,7,9,1297.87,0,Regular Customers
15603,78,1,48.48,0,Regular Customers
15604,51,1,216.39,0,Regular Customers
15605,35,5,1198.23,0,Regular Customers
15606,60,9,2920.16,0,Regular Customers
15607,336,1,104.76,2,Low-Value Customers
15608,27,4,1093.68,0,Regular Customers
15609,183,1,298.48,2,Low-Value Customers
15610,51,1,112.46,0,Regular Customers
15611,9,13,1591.45,0,Regular Customers
15612,35,2,195.15,0,Regular Customers
15615,9,23,10399.74,0,Regular Customers
15618,32,4,776.851,0,Regular Customers
15619,10,1,336.40000000000003,0,Regular Customers
15620,56,3,1553.18,0,Regular Customers
15621,3,4,1293.03,0,Regular Customers
15622,42,9,3709.56,0,Regular Customers
15623,140,1,301.03,2,Low-Value Customers
15624,116,4,588.13,0,Regular Customers
15625,103,4,1534.26,0,Regular Customers
15626,74,2,675.8,0,Regular Customers
15628,4,9,2870.24,0,Regular Customers
15630,44,2,1186.35,0,Regular Customers
15632,15,8,3285.31,0,Regular Customers
15634,16,1,243.55,0,Regular Customers
15636,89,2,724.76,0,Regular Customers
15637,52,1,223.36,0,Regular Customers
15639,133,1,425.32,0,Regular Customers
15640,3,15,12416.11,0,Regular Customers
15641,104,4,1887.2,0,Regular Customers
15643,191,3,664.0,2,Low-Value Customers
15644,165,4,803.54,2,Low-Value Customers
15645,18,1,612.01,0,Regular Customers
15646,157,3,447.64,2,Low-Value Customers
15648,203,2,639.5,2,Low-Value Customers
15649,335,2,816.0,2,Low-Value Customers
15651,36,3,646.3,0,Regular Customers
15652,90,1,337.74,0,Regular Customers
15653,92,2,877.4399999999999,0,Regular Customers
15654,8,2,922.53,0,Regular Customers
15655,242,1,560.67,2,Low-Value Customers
15656,44,4,748.5,0,Regular Customers
15657,22,1,30.0,0,Regular Customers
15658,189,5,1024.1,2,Low-Value Customers
15659,43,1,306.45,0,Regular Customers
15660,24,9,1600.86,0,Regular Customers
15661,316,2,309.8,2,Low-Value Customers
15663,105,1,138.14,0,Regular Customers
15664,50,1,386.43,0,Regular Customers
15665,167,2,2222.21,2,Low-Value Customers
15667,39,1,301.32,0,Regular Customers
15668,217,1,76.32000000000001,2,Low-Value Customers
15669,39,4,684.34,0,Regular Customers
15670,296,1,173.05,2,Low-Value Customers
15671,18,7,2657.13,0,Regular Customers
15673,87,4,2726.23,0,Regular Customers
15674,72,5,2446.6,0,Regular Customers
15675,80,3,323.69,0,Regular Customers
15676,18,3,3435.76,0,Regular Customers
15677,48,1,657.23,0,Regular Customers
15678,52,1,352.7,0,Regular Customers
15679,23,4,781.28,0,Regular Customers
15680,8,3,1333.68,0,Regular Customers
15681,24,5,1426.16,0,Regular Customers
15683,116,1,193.75,0,Regular Customers
15687,8,9,2993.1,0,Regular Customers
15689,119,2,254.1,0,Regular Customers
15690,3,2,239.76,0,Regular Customers
15691,251,1,136.8,2,Low-Value Customers
15692,27,1,191.04,0,Regular Customers
15694,0,14,6479.4,0,Regular Customers
15695,266,2,409.98,2,Low-Value Customers
15696,32,8,2711.11,0,Regular Customers
15699,17,1,309.65,0,Regular Customers
15700,171,2,696.68,2,Low-Value Customers
15701,1,4,1529.0,0,Regular Customers
15703,264,1,211.5,2,Low-Value Customers
15704,139,4,2293.62,0,Regular Customers
15705,200,1,143.1,2,Low-Value Customers
15706,63,4,1060.56,0,Regular Customers
15707,34,4,916.98,0,Regular Customers
15708,40,7,3235.25,0,Regular Customers
15709,283,1,133.25,2,Low-Value Customers
15712,8,5,1072.36,0,Regular Customers
15713,142,2,356.7,2,Low-Value Customers
15714,11,2,330.03000000000003,0,Regular Customers
15716,145,4,1101.11,0,Regular Customers
15717,233,1,150.3,2,Low-Value Customers
15719,32,13,5030.07,0,Regular Customers
15720,23,1,598.73,0,Regular Customers
15721,11,1,471.4,0,Regular Customers
15722,35,5,2211.21,0,Regular Customers
15723,364,1,190.7,2,Low-Value Customers
15724,200,2,218.25,2,Low-Value Customers
15725,14,1,415.25,0,Regular Customers
15727,16,7,5159.06,0,Regular Customers
15729,212,1,85.0,2,Low-Value Customers
15730,65,3,1120.88,0,Regular Customers
15732,211,2,294.12,2,Low-Value Customers
15733,282,1,162.3,2,Low-Value Customers
15734,114,2,1339.45,0,Regular Customers
15737,14,8,1188.12,0,Regular Customers
15738,18,16,4812.42,0,Regular Customers
15739,65,1,449.12,0,Regular Customers
15740,48,1,154.88,0,Regular Customers
15743,15,4,775.96,0,Regular Customers
15744,77,1,34.8,0,Regular Customers
15745,18,4,1094.59,0,Regular Customers
15746,133,1,196.88,0,Regular Customers
15747,12,3,946.64,0,Regular Customers
15748,39,1,144.36,0,Regular Customers
15749,234,2,8777.0,2,Low-Value Customers
15750,2,8,2463.05,0,Regular Customers
15752,39,7,2626.6,0,Regular Customers
15753,304,1,79.2,2,Low-Value Customers
15754,50,3,458.57,0,Regular Customers
15755,9,6,2364.25,0,Regular Customers
15756,60,4,528.01,0,Regular Customers
15757,65,2,714.42,0,Regular Customers
15758,24,1,205.25,0,Regular Customers
15759,217,3,253.04,2,Low-Value Customers
15762,64,2,583.75,0,Regular Customers
15763,31,2,1086.92,0,Regular Customers
15764,87,6,3279.97,0,Regular Customers
15766,63,1,315.06,0,Regular Customers
15768,115,3,621.8299999999999,0,Regular Customers
15769,6,26,54272.72,1,High-Value Customers
15773,5,1,635.6800000000001,0,Regular Customers
15774,68,1,270.8,0,Regular Customers
15775,244,1,104.9,2,Low-Value Customers
15776,132,1,241.62,0,Regular Customers
15777,240,4,1047.11,2,Low-Value Customers
15780,183,3,475.28,2,Low-Value Customers
15781,24,3,345.46,0,Regular Customers
15782,9,3,2614.74,0,Regular Customers
15783,10,1,246.3,0,Regular Customers
15785,32,5,2328.9700000000003,0,Regular Customers
15786,45,3,4919.0,0,Regular Customers
15787,25,3,933.26,0,Regular Customers
15789,357,1,351.3,2,Low-Value Customers
15790,9,1,218.75,0,Regular Customers
15791,43,2,1612.69,0,Regular Customers
15793,14,3,965.61,0,Regular Customers
15795,149,1,610.01,2,Low-Value Customers
15796,0,8,2708.61,0,Regular Customers
15797,112,4,2207.4,0,Regular Customers
15799,75,3,884.14,0,Regular Customers
15800,106,2,696.89,0,Regular Customers
15801,45,3,1063.95,0,Regular Customers
15802,142,1,451.42,2,Low-Value Customers
15803,50,1,415.8200000000001,0,Regular Customers
15804,0,13,4206.39,0,Regular Customers
15805,22,17,5488.18,0,Regular Customers
15806,45,3,784.58,0,Regular Customers
15807,49,3,903.9,0,Regular Customers
15808,305,4,3651.27,2,Low-Value Customers
15809,35,5,515.77,0,Regular Customers
15810,78,4,1391.98,0,Regular Customers
15811,21,6,2218.62,0,Regular Customers
15812,106,5,1801.14,0,Regular Customers
15813,207,2,1303.91,2,Low-Value Customers
15814,16,4,1945.33,0,Regular Customers
15815,63,5,2100.6,0,Regular Customers
15819,48,4,1905.45,0,Regular Customers
15820,319,1,206.98,2,Low-Value Customers
15821,43,2,570.96,0,Regular Customers
15822,2,2,885.47,0,Regular Customers
15823,371,1,15.0,2,Low-Value Customers
15825,171,1,532.94,2,Low-Value Customers
15826,55,3,1654.31,0,Regular Customers
15827,72,14,1836.09,0,Regular Customers
15829,98,2,636.14,0,Regular Customers
15830,37,1,576.0,0,Regular Customers
15831,57,3,794.64,0,Regular Customers
15832,253,1,836.79,2,Low-Value Customers
15834,69,4,2225.15,0,Regular Customers
15835,43,4,954.09,0,Regular Customers
15836,49,1,137.37,0,Regular Customers
15837,64,1,391.98,0,Regular Customers
15838,10,19,31853.08,0,Regular Customers
15839,32,3,1048.49,0,Regular Customers
15840,58,2,355.56,0,Regular Customers
15841,72,4,1224.06,0,Regular Customers
15843,303,1,118.95000000000002,2,Low-Value Customers
15844,45,1,130.73999999999998,0,Regular Customers
15845,17,8,3711.77,0,Regular Customers
15847,37,2,389.27,0,Regular Customers
15850,18,2,234.88,0,Regular Customers
15852,186,2,160.71,2,Low-Value Customers
15853,51,1,110.8,0,Regular Customers
15854,3,12,2969.12,0,Regular Customers
15855,136,5,712.24,0,Regular Customers
15856,3,27,16143.64,0,Regular Customers
15857,18,1,297.0,0,Regular Customers
15858,15,5,1427.57,0,Regular Customers
15860,40,8,965.16,0,Regular Customers
15861,11,8,3146.92,0,Regular Customers
15862,7,4,832.88,0,Regular Customers
15863,25,2,68.84,0,Regular Customers
15864,21,6,1936.32,0,Regular Customers
15865,40,3,895.13,0,Regular Customers
15866,100,1,211.89,0,Regular Customers
15867,4,15,3810.14,0,Regular Customers
15869,276,2,149.64,2,Low-Value Customers
15870,32,1,351.44,0,Regular Customers
15872,14,2,316.25,0,Regular Customers
15874,63,7,4405.88,0,Regular Customers
15877,1,2,490.33,0,Regular Customers
15880,368,1,329.03000000000003,2,Low-Value Customers
15881,311,5,501.39,2,Low-Value Customers
15882,198,4,516.36,2,Low-Value Customers
15883,1,2,396.48,0,Regular Customers
15885,92,3,379.35,0,Regular Customers
15886,59,1,181.09,0,Regular Customers
15888,80,1,168.31,0,Regular Customers
15889,156,2,420.07,2,Low-Value Customers
15891,226,1,511.68,2,Low-Value Customers
15894,252,2,258.25,2,Low-Value Customers
15895,149,1,179.17,2,Low-Value Customers
15897,193,2,208.59,2,Low-Value Customers
15898,0,5,1383.83,0,Regular Customers
15899,368,1,56.25,2,Low-Value Customers
15900,23,1,337.28,0,Regular Customers
15901,16,3,351.73,0,Regular Customers
15903,9,7,5126.76,0,Regular Customers
15904,7,1,164.68,0,Regular Customers
15906,19,7,1567.69,0,Regular Customers
15907,3,3,882.72,0,Regular Customers
15909,173,1,191.94,2,Low-Value Customers
15910,0,8,1228.88,0,Regular Customers
15912,177,2,264.62,2,Low-Value Customers
15916,15,8,1502.86,0,Regular Customers
15917,247,1,123.1,2,Low-Value Customers
15918,190,2,334.23,2,Low-Value Customers
15919,19,2,525.69,0,Regular Customers
15920,153,4,167.5,2,Low-Value Customers
15921,172,1,323.03000000000003,2,Low-Value Customers
15922,372,1,369.5,2,Low-Value Customers
15923,372,1,127.08,2,Low-Value Customers
15925,193,1,207.15,2,Low-Value Customers
15930,66,1,426.63,0,Regular Customers
15932,3,8,2495.87,0,Regular Customers
15933,20,3,1107.46,0,Regular Customers
15935,238,2,416.86,2,Low-Value Customers
15937,63,1,145.35,0,Regular Customers
15938,111,5,404.58,0,Regular Customers
15939,89,15,6115.01,0,Regular Customers
15940,310,1,35.8,2,Low-Value Customers
15942,133,1,337.44,0,Regular Customers
15944,276,1,325.1,2,Low-Value Customers
15945,364,1,181.0,2,Low-Value Customers
15947,82,1,1708.24,0,Regular Customers
15948,7,2,955.24,0,Regular Customers
15949,16,2,364.72,0,Regular Customers
15950,31,4,1744.71,0,Regular Customers
15951,8,2,708.22,0,Regular Customers
15952,33,4,781.91,0,Regular Customers
15953,14,8,1657.28,0,Regular Customers
15955,23,14,4416.26,0,Regular Customers
15957,31,1,428.89,0,Regular Customers
15958,73,1,104.35,0,Regular Customers
